o_clerk             ps_comment          p_comment           p_retailprice       r_comment           n_comment           l_comment           l_linenumber        l_tax               o_shippriority      c_mktsegment        o_comment           o_totalprice        o_orderstatus       l_receiptdate       l_commitdate        o_orderpriority     l_shipmode          p_size              p_brand             p_container         l_shipinstruct      s_acctbal           p_mfgr              ps_availqty         p_name              l_quantity          l_shipdate          c_nationkey         l_suppkey           s_nationkey         s_suppkey           n_name              n_nationkey         l_orderkey          o_orderkey          o_custkey           c_custkey           o_orderdate         l_discount          l_extendedprice     p_partkey           l_partkey           ps_suppkey          ps_partkey          ps_supplycost       s_name              s_address           s_phone             s_comment           p_type              r_name              r_regionkey         n_regionkey         c_name              c_acctbal           c_phone             c_comment           c_address           l_returnflag        l_linestatus        
0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 213.0               0.0                 0.0                 0.0                 213.0               213.0               293.0               284.0               284.0               0.0                 0.0                 284.0               790.0               790.0               790.0               790.0               284.0               284.0               0.0                 0.0                 284.0               284.0               284.0               497.0               284.0               790.0               790.0               790.0               213.0               213.0               213.0               213.0               213.0               213.0               213.0               213.0               0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 
0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 316.0               316.0               316.0               0.0                 0.0                 213.0               0.0                 0.0                 0.0                 213.0               213.0               110.0               110.0               110.0               443.0               0.0                 759.0               639.0               972.0               639.0               639.0               316.0               316.0               0.0                 0.0                 0.0                 333.0               333.0               323.0               110.0               323.0               323.0               213.0               972.0               656.0               546.0               213.0               213.0               213.0               213.0               213.0               0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 
0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 213.0               0.0                 0.0                 0.0                 213.0               213.0               110.0               110.0               110.0               443.0               0.0                 443.0               323.0               656.0               323.0               323.0               0.0                 0.0                 0.0                 0.0                 0.0                 333.0               333.0               323.0               110.0               323.0               323.0               213.0               656.0               656.0               546.0               213.0               213.0               213.0               213.0               213.0               0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 
0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 213.0               0.0                 0.0                 0.0                 213.0               213.0               0.0                 0.0                 0.0                 333.0               0.0                 333.0               213.0               546.0               213.0               213.0               0.0                 0.0                 0.0                 0.0                 0.0                 333.0               333.0               213.0               0.0                 213.0               213.0               213.0               546.0               546.0               546.0               213.0               213.0               213.0               213.0               213.0               0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 
0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 480.0               267.0               0.0                 0.0                 213.0               213.0               0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 213.0               480.0               213.0               213.0               0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 480.0               0.0                 480.0               480.0               213.0               213.0               213.0               213.0               480.0               480.0               213.0               213.0               213.0               0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 
0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 480.0               267.0               0.0                 0.0                 213.0               213.0               0.0                 0.0                 0.0                 298.0               296.0               296.0               509.0               776.0               509.0               509.0               296.0               296.0               296.0               296.0               296.0               594.0               594.0               1074.0              594.0               480.0               480.0               213.0               213.0               213.0               213.0               480.0               1074.0              509.0               509.0               509.0               0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 
0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 213.0               0.0                 0.0                 0.0                 213.0               213.0               0.0                 0.0                 0.0                 0.0                 698.0               698.0               911.0               911.0               911.0               911.0               698.0               698.0               698.0               698.0               698.0               698.0               698.0               509.0               296.0               213.0               213.0               213.0               213.0               213.0               213.0               213.0               509.0               911.0               911.0               911.0               0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 
0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 213.0               0.0                 0.0                 0.0                 213.0               213.0               0.0                 0.0                 0.0                 0.0                 698.0               698.0               911.0               911.0               911.0               911.0               698.0               698.0               698.0               698.0               698.0               698.0               698.0               509.0               296.0               213.0               213.0               213.0               213.0               213.0               213.0               213.0               509.0               911.0               911.0               911.0               0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 
0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 213.0               0.0                 0.0                 0.0                 213.0               213.0               0.0                 0.0                 0.0                 0.0                 698.0               698.0               911.0               911.0               911.0               911.0               698.0               698.0               698.0               698.0               698.0               698.0               698.0               509.0               296.0               213.0               213.0               213.0               213.0               213.0               213.0               213.0               509.0               911.0               911.0               911.0               0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 
0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 173.0               0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 173.0               0.0                 365.0               0.0                 0.0                 0.0                 365.0               365.0               538.0               538.0               538.0               538.0               538.0               365.0               365.0               0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 538.0               365.0               365.0               365.0               365.0               365.0               0.0                 
0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 365.0               0.0                 0.0                 0.0                 365.0               365.0               365.0               365.0               593.0               593.0               365.0               365.0               365.0               0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 365.0               593.0               593.0               365.0               365.0               365.0               0.0                 
0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 365.0               0.0                 0.0                 0.0                 365.0               365.0               365.0               365.0               593.0               593.0               365.0               365.0               365.0               0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 365.0               593.0               593.0               365.0               365.0               365.0               0.0                 
0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 365.0               0.0                 0.0                 0.0                 365.0               365.0               365.0               365.0               365.0               365.0               365.0               365.0               365.0               0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 365.0               365.0               365.0               365.0               365.0               365.0               0.0                 
0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 365.0               0.0                 0.0                 0.0                 365.0               365.0               365.0               365.0               365.0               365.0               365.0               365.0               365.0               0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 365.0               365.0               365.0               365.0               365.0               365.0               0.0                 
0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 198.0               0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 198.0               198.0               365.0               0.0                 0.0                 0.0                 365.0               365.0               365.0               365.0               365.0               365.0               365.0               563.0               563.0               0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 365.0               365.0               365.0               365.0               365.0               563.0               198.0               
0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 198.0               0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 198.0               198.0               0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 198.0               198.0               0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 0.0                 198.0               198.0               
